date,gameVersion
2014-01-31,3150261
2014-01-30,3150260
2014-01-30,3150258
2014-01-31,3150255
2014-01-14,3150244
2013-12-13,3150208
2013-12-05,3150205
2013-12-15,3150180
2013-12-14,3150173
2013-12-08,3150160
2013-12-04,3150155
2013-11-30,3150144
2014-01-28,3141750
2013-12-09,3140738
2014-01-30,3140737
2013-12-12,3140700
2013-12-26,3131399
2014-01-25,3130399
2014-01-07,3120258
n/a,3120251
2013-11-27,3110317
n/a,3110315
n/a,3110308
2013-12-10,3110306
n/a,3101248
n/a,3100246
2014-04-09,3100237
2014-04-09,390499
n/a,390491
n/a,380228
2013-12-27,370328
2014-02-05,35070
n/a,304078
2014-02-05,3030198
n/a,302038
2015-12-22,221
2014-03-17,110903
2014-08-08,100950
2017-09-16,100673
n/a,100154
n/a,100152
2015-02-12,100149
2015-09-09,100145
2015-04-06,100144
2014-08-05,100131
2014-08-19,1000
2014-01-27,10
